#|	C	SB22	|	|	T	K2000	|	|	T	K2000	|
#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1543577075.7896998	normal	1	-1	-1	80.0	47.5	1211.02	54.446746133608485	1169.258	43.600587177011676	1205.996	53.16371617658342	1190.757	49.17062314281475	1202.973	52.35603133056702	1075.457	19.365712787702705	1075.465	19.36185233063179	1075.434	19.361080239752027	1075.443	19.360050785522162	1075.432	19.35953605852592
1543577085.4093156	normal	1	-1	-1	80.0	47.9	1213.262	55.032257860739264	1170.321	43.86580051937062	1206.925	53.41045413525626	1191.483	49.34954428009132	1204.859	52.84706570789103	1075.634	19.4202743902797	1075.689	19.42542175717108	1075.685	19.42567912572349	1075.705	19.426708600130496	1075.725	19.434944406781142
1543577095.036585	normal	1	-1	-1	80.0	48.4	1214.733	55.433930367032644	1171.897	44.23163781198764	1208.023	53.723517982569774	1192.623	49.694429655883596	1206.748	53.33193279234092	1075.701	19.427480706143342	1075.702	19.42619386288743	1075.689	19.42645123149896	1075.683	19.42490702012583	1075.695	19.42825281233445
1543577104.6603172	normal	1	-1	-1	80.0	48.9	1217.068	56.01311132103956	1172.918	44.55550612632669	1210.808	54.47795694220213	1195.276	50.352096604822236	1208.591	53.81323026719156	1075.442	19.35876396818003	1075.426	19.353874066790013	1075.413	19.350528348900752	1075.406	19.34872680988383	1075.386	19.343322198647456
1543577114.2793646	normal	1	-1	-1	80.0	49.3	1218.677	56.43910553216847	1174.629	45.00855983852716	1213.784	55.13293156403461	1196.738	50.76333456382781	1210.463	54.305520899591556	1075.397	19.34306483642513	1075.377	19.346410546856987	1075.395	19.347954722029954	1075.397	19.346925271835516	1075.397	19.34615318439728
1543577123.9070215	normal	1	-1	-1	80.0	49.7	1220.324	56.84979813765494	1176.449	45.45778455185109	1214.265	55.301508336563984	1198.899	51.23542481674076	1212.301	54.78019681386286	1075.343	19.330711473020074	1075.336	19.330196750534014	1075.327	19.333799809598986	1075.324	19.333027725187094	1075.338	19.33560134058507
1543577133.5303817	normal	1	-1	-1	80.0	50.2	1221.581	57.17724356914596	1178.416	46.01135858515545	1216.037	55.77736776701795	1200.484	51.66912114730576	1214.095	55.249477553210454	1075.264	19.316813993665164	1075.284	19.313725672752753	1075.277	19.31552719293859	1075.29	19.31758607433858	1075.301	19.324534808408316
1543577143.1540246	normal	1	-1	-1	80.0	50.5	1223.553	57.712210193130886	1179.089	46.10008427548337	1217.724	56.19968847969585	1201.033	51.811533510507616	1215.848	55.70347368335479	1075.551	19.38604460172155	1075.531	19.38218412121023	1075.536	19.382956216956245	1075.542	19.388875623591957	1075.54	19.39222137979732
1543577152.5995557	normal	1	-1	-1	80.0	50.9	1225.432	58.213152701300714	1180.939	46.61458433635153	1220.169	56.78524991830318	1203.088	52.411135853728865	1217.664	56.17418637896981	1075.578	19.39325084391794	1075.562	19.39222137979732	1075.56	19.38424304359569	1075.556	19.38784616081648	1075.524	19.38372831288052
1543577162.051722	normal	1	-1	-1	80.0	51.3	1226.917	58.581357337744976	1182.052	46.91636805133339	1221.894	57.28657278486753	1205.685	53.04282388117281	1219.391	56.628569555717604	1075.715	19.43134123887876	1075.708	19.430311763047484	1075.68	19.42413491470643	1075.686	19.418215445738497	1075.673	19.413840192792577
1543577171.6754832	normal	1	-1	-1	80.0	51.8	1228.488	58.97799133281114	1184.262	47.50807866277046	1222.696	57.48753971382121	1207.849	53.61690654127278	1221.217	57.10149615841783	1075.632	19.409207578257337	1075.61	19.407406007669124	1075.612	19.400457101622578	1075.584	19.397111337188107	1075.578	19.38964772088093
1543577181.2986083	normal	1	-1	-1	80.0	52.3	1229.954	59.3665981245922	1185.452	47.84342815464743	1225.145	58.116030583481006	1208.831	53.849635944973215	1223.11	57.58854842498431	1075.484	19.37137479945659	1075.481	19.37214689271059	1075.49	19.372404257168	1075.491	19.374205808924216	1075.492	19.37549263220035
1543577190.9219792	normal	1	-1	-1	80.0	52.7	1231.317	59.73545215387503	1187.374	48.288363587397725	1226.883	58.55739935438169	1209.595	54.075880193814555	1224.831	58.04104280152933	1075.537	19.382698851687564	1075.553	19.38707406394269	1075.555	19.391449281914902	1075.556	19.390162452506047	1075.563	19.390677184209835
1543577200.5454495	normal	1	-1	-1	80.0	53.1	1233.342	60.28854977652554	1189.009	48.68091157004801	1227.775	58.857407485143085	1211.429	54.53283666027846	1226.54	58.48552644495567	1075.642	19.40534707104098	1075.619	19.402001301719793	1075.598	19.398140802812122	1075.585	19.393508209997435	1075.582	19.39556713934553
1543577210.1678524	normal	1	-1	-1	80.0	53.4	1234.769	60.62754038061212	1190.441	49.10648395189946	1230.185	59.41530742276473	1213.235	54.99219734137614	1228.285	58.93918525218987	1075.67	19.420531758436027	1075.692	19.420017022142474	1075.668	19.416671238163417	1075.658	19.415127031300926	1075.664	19.414354928136618
1543577219.6147597	normal	1	-1	-1	80.0	53.7	1236.366	61.04448654344969	1192.545	49.69702682029947	1232.308	60.003261780746925	1215.96	55.718044217250736	1229.963	59.374151925988826	1075.65	19.414612295838197	1075.657	19.413325457527662	1075.663	19.413325457527662	1075.652	19.413582825150115	1075.642	19.413068089924764
1543577229.241813	normal	1	-1	-1	80.0	54.0	1238.254	61.533683532872146	1195.084	50.30196179303175	1233.608	60.3813062429881	1217.031	56.00842751088567	1231.713	59.830277207755444	1075.511	19.378066280237363	1075.502	19.372918986142395	1075.479	19.370087977762523	1075.486	19.368286428221836	1075.468	19.362109694298397
1543577238.8652573	normal	1	-1	-1	80.0	54.4	1239.795	61.937449367541376	1195.469	50.373137865539775	1234.728	60.582200654440385	1218.571	56.401370173705345	1233.425	60.279430601445256	1075.788	19.453217675121323	1075.839	19.468402579608664	1075.869	19.477410606338708	1075.938	19.490536631530176	1075.984	19.504177457330115
1543577248.3143623	normal	1	-1	-1	80.0	54.7	1241.12	62.30320107861917	1197.127	50.8589423535318	1236.959	61.16202274133093	1219.229	56.57209356844896	1235.034	60.697635778286894	1076.009	19.50186108676735	1076.006	19.510097078270064	1076.02	19.509324953205578	1076.02	19.508552828319807	1075.998	19.50340533363078
1543577257.937836	normal	1	-1	-1	80.0	55.0	1242.978	62.770681818245066	1198.317	51.112264359478104	1238.645	61.71223109674929	1220.702	56.961979690216594	1236.761	61.146385755668234	1075.969	19.48538916453799	1075.95	19.488992390601197	1075.953	19.49208087317038	1075.97	19.49594148038841	1075.994	19.50263321011016
1543577267.5615394	normal	1	-1	-1	80.0	55.3	1244.419	63.163907001888674	1199.194	51.39522842948236	1240.859	62.1999627117184	1222.154	57.33238800592926	1238.401	61.573562663389566	1075.986	19.498257846855722	1075.954	19.49439723696696	1075.947	19.490794005087082	1075.95	19.48924976403987	1075.938	19.485903910881007
1543577277.1843197	normal	1	-1	-1	80.0	55.7	1245.805	63.51623269990159	1200.767	51.8065957532267	1241.546	62.3600356971192	1223.831	57.73616205912094	1240.091	62.01122211396387	1075.78	19.444724453489016	1075.779	19.44060653560382	1075.769	19.442150754217437	1075.768	19.44781289522598	1075.772	19.447298154738746
1543577286.8087776	normal	1	-1	-1	80.0	56.2	1247.963	64.07152836094065	1201.611	52.01216860436625	1242.104	62.56313619566254	1225.564	58.235806259338005	1241.655	62.419739169920376	1075.663	19.418472813737026	1075.663	19.416156502463764	1075.66	19.417443341862054	1075.654	19.413582825150115	1075.658	19.415641766842782
